code,yahoo,name_en,name_zh,market_cap_100m_hkd,board_lot,category,sub_category,price,open,high,low,volume,turnover_proxy,ma5,ma10,dev5,dev10,gain1,gain3,gain5,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,base_date
6190,6190.HK,BANKOFJIUJIANG,九江银行,14.47,200,Equity,Equity Securities (Main Board),3.0,3.0,3.0,3.0,400,0.0,3.0,2.99,0.0,0.33,0.0,0.0,0.0,3.15,7.0,11.16,3.15,7.0,-4.76,-57.14,-73.12,4.76,57.14,False,False,False,False,False,False,False,True,False,2026-08-28
6193,6193.HK,TAILAM TECHCON,泰林科建,1.48,"2,000",Equity,Equity Securities (Main Board),0.37,0.365,0.37,0.365,94000,0.03,0.372,0.382,-0.54,-3.14,0.0,-1.33,-1.33,0.52,0.52,3.0,0.52,0.52,-28.85,-28.85,-87.67,28.85,28.85,False,False,False,False,False,False,False,False,False,2026-08-28
6196,6196.HK,BANKOFZHENGZHOU,郑州银行,18.18,"1,000",Equity,Equity Securities (Main Board),0.9,0.895,0.9,0.89,4166000,3.75,0.894,0.887,0.67,1.47,0.56,1.12,1.12,1.19,1.48,4.23,1.19,1.48,-24.37,-39.19,-78.75,24.37,39.19,False,False,False,False,False,False,False,False,False,2026-08-28
6198,6198.HK,QINGDAO PORT,青岛港,77.92,"1,000",Equity,Equity Securities (Main Board),7.09,7.05,7.12,6.965,1343000,9.52,6.997,6.971,1.33,1.71,1.29,2.46,1.87,7.95,7.95,7.95,7.95,7.95,-10.44,-10.44,-10.44,10.82,10.82,True,False,True,True,False,False,False,False,False,2026-08-28
6228,6228.HK,MERDEKAGOLD-DRS,自由黄金－ＤＲＳ,6098.79,100,Equity,Depositary Receipts,41.4,40.04,41.58,39.8,608700,25.2,40.136,37.936,3.15,9.13,3.4,3.66,15.71,41.0,41.0,41.0,41.58,41.58,1.41,1.41,1.41,0.43,0.43,False,False,False,False,True,True,True,True,True,2026-08-28
6288,6288.HK,FAST RETAIL-DRS,FAST RETAIL-DRS,5.36,300,Equity,Depositary Receipts,35.76,36.0,36.0,35.76,2400,0.09,36.264,37.056,-1.39,-3.5,0.0,-0.11,-3.87,43.8,43.8,43.8,43.8,43.8,-17.81,-17.81,-17.81,18.36,18.36,False,False,False,False,False,False,False,False,False,2026-08-28
6600,6600.HK,ONEROBOTICS,卧安机器人,120.23,100,Equity,Equity Securities (Main Board),53.35,56.65,56.65,52.05,770200,41.09,56.28,58.435,-5.21,-8.7,-7.46,-6.16,-9.04,201.6,201.6,201.6,201.6,201.6,-71.9,-71.9,-71.9,73.54,73.54,False,False,False,False,False,False,False,False,False,2026-08-28
6601,6601.HK,CHEERWIN GP,朝云集团,30.67,500,Equity,Equity Securities (Main Board),2.3,2.3,2.3,2.225,789000,1.81,2.273,2.263,1.19,1.66,0.0,3.14,2.0,2.52,3.21,9.36,2.52,3.21,-8.73,-28.35,-75.43,8.73,28.35,False,False,False,True,False,False,False,True,False,2026-08-28
6603,6603.HK,IFBH,IFBH,13.24,200,Equity,Equity Securities (Main Board),5.0,4.95,5.065,4.93,1347800,6.74,4.996,5.063,0.08,-1.24,1.52,0.3,-0.4,21.56,48.8,48.8,21.56,48.8,-76.51,-89.62,-89.62,76.81,89.75,False,False,False,False,False,False,False,False,False,2026-08-28
6608,6608.HK,BAIRONG AI-W,百融智能－Ｗ,20.58,500,Equity,Equity Securities (Main Board),5.51,5.315,5.6,5.25,1335500,7.36,5.43,5.55,1.47,-0.73,4.06,1.85,-5.73,13.64,14.8,29.45,13.64,14.8,-58.94,-62.16,-80.98,59.6,62.77,False,False,False,False,False,False,False,False,False,2026-08-28
6609,6609.HK,HEARTCARE-B,心玮医疗－Ｂ,14.76,50,Equity,Equity Securities (Main Board),48.24,50.4,50.4,48.24,14750,0.71,49.734,50.262,-3.0,-4.02,-4.29,-3.62,-3.37,66.9,71.25,147.5,66.9,71.25,-24.66,-29.26,-65.83,27.89,32.29,False,False,False,False,False,False,False,False,False,2026-08-28
6610,6610.HK,FLOWING CLOUD,飞天云动,1.15,"1,000",Equity,Equity Securities (Main Board),0.885,0.88,0.965,0.855,512700,0.45,0.816,0.788,8.46,12.24,9.26,14.94,18.0,2.29,42.4,104.2,2.29,42.4,-57.86,-97.72,-99.07,61.35,97.91,False,False,False,False,False,False,False,False,False,2026-08-28
6613,6613.HK,LENS,蓝思科技,74.8,200,Equity,Equity Securities (Main Board),24.8,24.52,25.32,24.28,11263400,279.33,24.316,23.738,1.99,4.47,1.14,5.08,8.01,32.58,33.94,33.94,32.58,33.94,-22.28,-25.4,-25.4,23.88,26.93,True,False,False,False,False,False,False,False,False,2026-08-28
6616,6616.HK,GLOBAL NEW MAT,环球新材国际,122.22,"1,000",Equity,Equity Securities (Main Board),9.79,10.0,9.9,9.5,1827000,17.89,9.873,9.649,-0.84,1.46,-1.06,-1.9,0.98,10.34,11.18,11.36,10.34,11.18,-4.26,-11.45,-12.85,5.32,12.43,False,False,False,False,False,False,False,True,False,2026-08-28
6618,6618.HK,JD HEALTH,京东健康,1169.92,50,Equity,Equity Securities (Main Board),36.68,36.06,36.74,36.06,5595309,205.24,37.196,37.92,-1.39,-3.27,-0.16,-3.32,-5.12,71.7,71.7,198.5,71.7,71.7,-48.76,-48.76,-81.49,48.84,48.84,False,False,False,False,False,False,False,False,False,2026-08-28
6622,6622.HK,ZHAOKE OPHTH-B,兆科眼科－Ｂ,14.16,500,Equity,Equity Securities (Main Board),2.58,2.6,2.63,2.57,159500,0.41,2.539,2.538,1.61,1.65,-0.77,3.41,1.98,3.79,4.6,15.6,3.79,4.6,-30.61,-42.83,-83.14,31.93,43.91,False,False,False,False,False,False,False,False,False,2026-08-28
6626,6626.HK,YUEXIU SERVICES,越秀服务,29.29,500,Equity,Equity Securities (Main Board),1.95,2.0,2.02,1.95,639500,1.25,1.929,1.824,1.09,6.94,-2.5,0.52,9.86,2.56,3.94,5.73,2.56,3.94,-21.09,-48.73,-64.75,23.83,50.51,False,False,False,False,False,False,False,False,False,2026-08-28
6628,6628.HK,TRANSCENTA-B,创胜集团医药－Ｂ,4.87,500,Equity,Equity Securities (Main Board),1.075,1.125,1.13,1.065,207000,0.22,1.103,1.089,-2.54,-1.24,-4.44,-4.02,-1.38,3.06,5.8,16.18,3.06,5.8,-63.07,-80.52,-93.02,64.87,81.47,False,False,False,False,False,False,False,False,False,2026-08-28
6636,6636.HK,EXTREME VISION,极视角,98.42,50,Equity,Equity Securities (Main Board),87.6,93.7,94.7,86.35,148000,12.96,93.16,93.795,-5.97,-6.6,-5.76,-8.27,-9.18,131.1,131.1,131.1,131.1,131.1,-27.77,-27.77,-27.77,33.18,33.18,False,False,False,False,False,False,False,False,False,2026-08-28
6651,6651.HK,51WORLD,五一视界,259.45,200,Equity,Equity Securities (Main Board),64.8,64.6,66.8,63.8,2840000,184.03,63.23,64.01,2.48,1.23,2.53,3.43,2.45,147.0,147.0,147.0,147.0,147.0,-54.56,-54.56,-54.56,55.92,55.92,False,False,False,True,False,False,False,False,False,2026-08-28
6655,6655.HK,HX BLDG MAT,华新建材,110.58,100,Equity,Equity Securities (Main Board),15.05,15.3,15.3,14.85,703051,10.58,15.03,14.694,0.13,2.42,-0.59,1.76,1.35,20.2,20.2,20.2,20.2,20.2,-24.26,-24.26,-24.26,25.5,25.5,False,False,False,False,False,False,False,False,False,2026-08-28
6656,6656.HK,SIGENERGY,思格新能,516.32,100,Equity,Equity Securities (Main Board),364.2,366.0,375.0,360.2,213522,77.76,357.76,342.22,1.8,6.42,-0.49,4.96,6.74,669.0,669.0,669.0,669.0,669.0,-43.95,-43.95,-43.95,45.56,45.56,False,False,False,False,False,False,False,False,False,2026-08-28
6657,6657.HK,BAIWANG CO,百望股份,35.47,100,Equity,Equity Securities (Main Board),15.7,14.89,15.75,14.5,129900,2.04,14.66,14.377,7.09,9.2,5.37,10.18,12.14,20.0,51.5,51.5,20.0,51.5,-21.25,-69.42,-69.42,21.5,69.51,True,False,False,False,False,False,False,False,False,2026-08-28
6658,6658.HK,LIULIUMEI,溜溜梅,114.12,100,Equity,Equity Securities (Main Board),144.8,147.2,152.0,143.6,67700,9.8,144.54,148.42,0.18,-2.44,-1.63,0.56,-3.66,194.2,194.2,194.2,194.2,194.2,-21.73,-21.73,-21.73,25.44,25.44,False,False,True,False,False,False,False,False,False,2026-08-28
6660,6660.HK,AIM VACCINE,艾美疫苗,8.94,200,Equity,Equity Securities (Main Board),1.76,1.85,1.89,1.735,633200,1.11,1.692,1.635,4.02,7.68,-7.37,11.39,9.32,3.78,52.2,100.0,3.78,52.2,-50.0,-96.38,-98.11,53.44,96.63,False,False,False,False,False,False,False,False,False,2026-08-28
6663,6663.HK,IWS GROUP,国际永胜集团,2.24,"10,000",Equity,Equity Securities (Main Board),0.28,0.28,0.28,0.28,20000,0.01,0.286,0.289,-2.1,-3.11,-1.75,-3.45,-3.45,0.42,0.7,1.49,0.42,0.7,-33.33,-60.0,-81.21,33.33,60.0,False,False,False,False,False,False,False,False,False,2026-08-28
6666,6666.HK,EVERG SERVICES,恒大物业,123.78,500,Equity,Equity Securities (Main Board),1.145,1.15,1.165,1.135,7971500,9.13,1.149,1.106,-0.35,3.48,0.0,-0.87,0.88,1.7,1.7,19.74,1.7,1.7,-31.47,-31.47,-94.1,32.65,32.65,False,False,False,False,False,False,False,False,False,2026-08-28
6667,6667.HK,MEGA GENOMICS,美因基因,15.87,200,Equity,Equity Securities (Main Board),7.1,7.08,7.1,7.06,2400,0.02,7.096,7.083,0.06,0.23,0.07,0.07,0.07,7.53,12.4,21.0,7.53,12.4,-5.71,-42.74,-66.19,5.71,42.74,False,False,False,True,False,False,False,True,False,2026-08-28
6668,6668.HK,E-STAR CM,星盛商业,13.95,"1,000",Equity,Equity Securities (Main Board),1.375,1.33,1.375,1.33,766000,1.05,1.315,1.302,4.56,5.61,5.77,5.77,6.59,1.43,1.56,6.15,1.43,1.56,-3.85,-11.86,-77.64,3.85,11.86,False,False,False,False,False,False,False,True,False,2026-08-28
6669,6669.HK,ACOTEC-B,先瑞达医疗－Ｂ,20.68,"1,000",Equity,Equity Securities (Main Board),6.6,6.735,6.745,6.58,488000,3.22,6.644,6.47,-0.66,2.01,-2.15,-1.42,2.09,15.32,15.47,19.88,15.32,15.47,-55.97,-56.4,-66.07,56.92,57.34,False,False,False,False,False,False,False,False,False,2026-08-28
6675,6675.HK,SENASIC,SENASIC,137.33,200,Equity,Equity Securities (Main Board),35.96,37.0,37.16,35.2,368624,13.26,35.744,33.64,0.6,6.9,-3.12,0.45,8.44,45.48,45.48,45.48,45.48,45.48,-18.29,-18.29,-18.29,20.93,20.93,False,False,False,False,False,False,False,False,False,2026-08-28
6676,6676.HK,ZG GROUP-W,找钢网－Ｗ,6.39,500,Equity,Equity Securities (Main Board),0.725,0.75,0.75,0.72,49500,0.04,0.73,0.74,-0.68,-1.96,-2.68,-2.68,-2.68,2.19,8.21,8.21,2.19,8.21,-65.75,-90.86,-90.86,66.89,91.17,False,False,False,False,False,False,False,False,False,2026-08-28
6677,6677.HK,SINO-OCEAN SERV,远洋服务,3.67,500,Equity,Equity Securities (Main Board),0.31,0.31,0.31,0.31,25000,0.01,0.31,0.314,0.0,-1.43,0.0,3.33,-3.12,0.46,1.1,6.88,0.46,1.1,-32.61,-71.82,-95.49,32.61,71.82,False,False,False,False,False,False,False,False,False,2026-08-28
6680,6680.HK,JLMAG,金力永磁,41.81,200,Equity,Equity Securities (Main Board),17.34,17.5,17.62,17.2,1296921,22.49,17.354,17.203,-0.08,0.8,-0.69,1.82,0.58,25.94,29.3,29.3,25.94,29.3,-32.07,-39.86,-39.86,33.15,40.82,False,False,False,False,False,False,False,False,False,2026-08-28
6681,6681.HK,BRAINAURORA-B,脑动极光－Ｂ,20.44,"1,000",Equity,Equity Securities (Main Board),1.505,1.555,1.555,1.5,4136000,6.22,1.525,1.515,-1.31,-0.69,-1.95,-2.27,-1.31,8.48,17.79,17.79,8.48,17.79,-81.66,-91.26,-91.26,82.25,91.54,False,False,False,False,False,False,False,False,False,2026-08-28
6682,6682.HK,PHANCY,范式智能,99.43,100,Equity,Equity Securities (Main Board),27.76,26.56,28.08,26.54,6838600,189.84,26.216,27.052,5.89,2.62,6.04,6.85,3.74,61.95,115.0,115.0,61.95,115.0,-54.67,-75.58,-75.58,55.19,75.86,False,False,False,True,False,False,False,False,False,2026-08-28
6683,6683.HK,STARPLUS LEGEND,巨星传奇,38.86,500,Equity,Equity Securities (Main Board),4.055,4.165,4.16,4.05,4012000,16.27,4.146,4.422,-2.19,-8.3,-1.93,-3.22,-7.31,11.15,17.64,17.64,11.15,17.64,-62.69,-76.42,-76.42,63.63,77.01,False,False,False,False,False,False,False,False,False,2026-08-28
6687,6687.HK,JST GROUP,聚水潭,66.46,100,Equity,Equity Securities (Main Board),15.72,15.8,16.37,15.47,1511800,23.77,14.92,14.35,5.36,9.55,2.34,10.01,11.25,33.66,41.72,41.72,33.66,41.72,-51.37,-60.76,-60.76,53.3,62.32,True,True,False,False,False,False,False,False,False,2026-08-28
6690,6690.HK,HAIER SMARTHOME,海尔智家,607.24,200,Equity,Equity Securities (Main Board),21.28,20.66,21.28,20.56,18378042,391.08,21.412,21.258,-0.62,0.1,-0.65,-1.3,-0.28,28.2,36.45,38.45,28.2,36.45,-24.54,-41.62,-44.66,24.54,41.62,False,False,False,False,False,False,False,False,False,2026-08-28
6693,6693.HK,CHIFENG GOLD,赤峰黄金,103.59,200,Equity,Equity Securities (Main Board),43.8,42.0,44.38,41.46,7938676,347.71,42.632,41.524,2.74,5.48,3.55,4.99,-4.49,49.9,49.9,49.9,49.9,49.9,-11.06,-11.06,-11.06,12.22,12.22,True,False,False,True,False,False,False,False,False,2026-08-28
6698,6698.HK,STAR CM,星空华文,3.54,100,Equity,Equity Securities (Main Board),0.89,0.76,0.89,0.76,59700,0.05,0.862,0.857,3.25,3.91,1.14,3.49,4.71,1.19,59.45,132.0,1.19,59.45,-25.21,-98.5,-99.33,25.21,98.5,False,False,False,True,False,False,False,False,False,2026-08-28
6699,6699.HK,ANGELALIGN,时代天使,152.02,200,Equity,Equity Securities (Main Board),88.55,87.25,89.85,86.6,640400,56.71,88.01,90.16,0.61,-1.79,1.08,0.8,-2.59,99.75,99.75,490.0,99.75,99.75,-9.92,-9.92,-81.66,11.23,11.23,False,False,False,False,False,False,False,False,False,2026-08-28
6715,6715.HK,XUNLONG SCITECH,鲟龙科技,81.66,100,Equity,Equity Securities (Main Board),75.0,75.75,75.9,72.6,175400,13.15,74.19,72.125,1.09,3.99,-0.99,0.74,4.38,120.2,120.2,120.2,120.2,120.2,-36.86,-36.86,-36.86,37.6,37.6,False,False,False,False,False,False,False,False,False,2026-08-28
6745,6745.HK,BEFAR GROUP,滨化股份,11.6,"1,000",Equity,Equity Securities (Main Board),3.295,3.195,3.34,3.165,21172000,69.76,3.135,3.107,5.1,6.05,4.11,8.57,6.98,4.19,4.19,4.19,4.19,4.19,-20.29,-20.29,-20.29,21.36,21.36,True,False,False,False,False,False,False,False,False,2026-08-28
6806,6806.HK,SWHY,申万宏源,64.35,800,Equity,Equity Securities (Main Board),2.57,2.575,2.605,2.56,12622400,32.44,2.519,2.494,2.02,3.05,0.98,3.84,2.8,3.4,4.65,4.65,3.4,4.65,-23.38,-43.98,-43.98,24.41,44.73,True,False,False,False,False,False,False,False,False,2026-08-28
6808,6808.HK,SUNART RETAIL,高鑫零售,96.84,500,Equity,Equity Securities (Main Board),1.015,1.02,1.045,1.015,6127500,6.22,1.029,1.051,-1.36,-3.47,0.0,-2.4,-7.31,1.94,2.8,13.4,1.94,2.8,-46.13,-62.68,-92.2,47.68,63.75,False,False,False,False,False,False,False,False,False,2026-08-28
6809,6809.HK,MONTAGE TECH,澜起科技,215.95,100,Equity,Equity Securities (Main Board),285.0,295.0,298.0,283.6,2704313,770.73,273.36,277.96,4.26,2.53,-5.38,8.61,4.78,543.0,543.0,543.0,543.0,543.0,-45.12,-45.12,-45.12,47.51,47.51,False,False,False,False,False,False,False,False,False,2026-08-28
6810,6810.HK,SUNMI TECH-W,商米科技－Ｗ,192.61,100,Equity,Equity Securities (Main Board),63.35,65.6,66.2,61.2,891300,56.46,62.34,60.655,1.62,4.44,-2.61,3.51,6.56,99.8,99.8,99.8,99.8,99.8,-33.67,-33.67,-33.67,36.52,36.52,False,False,False,False,False,False,False,False,False,2026-08-28
6811,6811.HK,TAI HING GROUP,太兴集团,14.91,"1,000",Equity,Equity Securities (Main Board),1.535,1.46,1.54,1.455,3297000,5.06,1.477,1.424,3.93,7.79,5.14,6.6,8.87,1.52,1.52,3.01,1.54,1.54,0.98,0.98,-48.84,0.32,0.32,False,False,False,False,True,True,False,True,True,2026-08-28
6812,6812.HK,WINSON HLDGS HK,永顺控股香港,1.41,"5,000",Equity,Equity Securities (Main Board),0.235,0.234,0.234,0.233,315000,0.07,0.233,0.234,0.69,0.34,0.43,0.86,0.0,0.34,0.34,0.8,0.34,0.34,-32.17,-32.17,-70.75,31.88,31.88,False,False,True,True,False,False,False,False,False,2026-08-28
6818,6818.HK,CEB BANK,中国光大银行,376.56,"1,000",Equity,Equity Securities (Main Board),2.97,3.05,3.05,2.94,25005269,74.27,3.033,3.021,-2.08,-1.69,-1.82,-2.3,-2.46,3.66,4.13,4.76,3.66,4.13,-16.67,-26.15,-35.92,18.85,28.09,False,False,False,False,False,False,False,False,False,2026-08-28
6820,6820.HK,FRIENDTIMES,友谊时光,7.74,"2,000",Equity,Equity Securities (Main Board),0.355,0.355,0.355,0.345,48000,0.02,0.356,0.371,-0.28,-4.31,0.0,0.0,-2.74,0.67,1.65,4.08,0.67,1.65,-47.01,-78.48,-91.3,47.01,78.48,False,False,False,False,False,False,False,False,False,2026-08-28
6821,6821.HK,ASYMCHEM,凯莱英,35.63,100,Equity,Equity Securities (Main Board),128.0,132.1,132.3,125.2,638952,81.79,125.44,125.29,2.04,2.16,-0.16,-0.7,6.84,139.7,139.7,277.14,139.7,139.7,-5.3,-5.3,-52.26,8.38,8.38,False,False,False,True,False,False,False,True,True,2026-08-28
6823,6823.HK,HKT-SS,香港电讯－ＳＳ,932.63,"1,000",Equity,Equity Securities (Main Board),12.3,12.26,12.42,12.17,7760333,95.45,12.226,12.297,0.61,0.02,1.07,0.82,-0.73,13.58,13.58,13.58,13.58,13.58,-8.54,-8.54,-8.54,9.43,9.43,False,False,False,True,False,False,False,True,True,2026-08-28
6826,6826.HK,HAOHAI BIOTEC,昊海生物科技,5.79,100,Equity,Equity Securities (Main Board),16.65,15.8,16.75,15.8,138900,2.31,16.474,16.471,1.07,1.09,0.12,0.97,1.15,27.06,50.2,150.0,27.06,50.2,-38.1,-66.63,-88.83,38.47,66.83,True,False,False,True,False,False,False,False,False,2026-08-28
6828,6828.HK,BG BLUE SKY,北京燃气蓝天,7.73,"8,000",Equity,Equity Securities (Main Board),0.034,0.034,0.034,0.034,768000,0.03,0.035,0.034,-1.73,-0.87,0.0,0.0,0.0,0.05,0.07,0.7,0.05,0.07,-34.62,-54.05,-95.14,34.62,54.05,False,False,False,False,False,False,False,False,False,2026-08-28
6829,6829.HK,DRAGON RISE GP,龙升集团控股,6.91,"1,000",Equity,Equity Securities (Main Board),2.4,1.8,2.4,1.79,570000,1.37,1.837,1.818,30.65,32.05,23.39,49.07,37.14,2.98,3.1,4.65,2.98,3.1,-19.46,-22.58,-48.39,19.46,22.58,True,False,True,True,False,False,False,False,False,2026-08-28
6831,6831.HK,GREEN TEA GROUP,绿茶集团,34.57,400,Equity,Equity Securities (Main Board),5.25,6.1,6.1,5.185,64758399,339.98,6.029,6.433,-12.92,-18.39,-13.29,-19.85,-22.62,9.5,9.81,9.81,9.5,9.81,-35.79,-37.82,-37.82,44.74,46.48,False,False,False,False,False,False,False,False,False,2026-08-28
6838,6838.HK,WINOX,盈利时,1.37,"2,000",Equity,Equity Securities (Main Board),0.229,0.23,0.23,0.229,86000,0.02,0.214,0.212,7.21,8.12,8.02,7.01,9.05,0.27,0.91,2.4,0.27,0.91,-14.81,-74.73,-90.42,15.19,74.84,False,False,False,False,False,False,False,False,False,2026-08-28
6855,6855.HK,ASCENTAGE,亚盛医药,130.99,100,Equity,Equity Securities (Main Board),35.06,36.1,36.84,34.94,4190542,146.92,34.296,34.29,2.23,2.25,-5.04,5.35,6.7,57.6,95.35,95.35,57.6,95.35,-36.04,-61.36,-61.36,39.13,63.23,False,False,False,False,False,False,False,False,False,2026-08-28
6860,6860.HK,FINGERTANGO,指尖悦动,2.3,"1,000",Equity,Equity Securities (Main Board),0.12,0.112,0.13,0.112,3591000,0.43,0.122,0.121,-1.48,-1.15,7.14,-6.25,-4.76,0.23,0.25,2.77,0.23,0.25,-43.48,-47.15,-95.31,47.83,51.22,False,False,False,False,False,False,False,False,False,2026-08-28
6862,6862.HK,HAIDILAO,海底捞,677.8,"1,000",Equity,Equity Securities (Main Board),12.16,12.42,12.42,11.99,13175676,160.22,11.886,11.658,2.31,4.31,-1.94,6.57,5.92,17.86,22.65,85.8,17.86,22.65,-30.46,-45.17,-85.52,31.91,46.31,False,False,False,False,False,False,False,False,False,2026-08-28
6865,6865.HK,FLAT GLASS,福莱特玻璃,30.37,"1,000",Equity,Equity Securities (Main Board),7.07,6.98,7.17,6.845,3773000,26.68,6.996,7.111,1.06,-0.58,2.39,0.14,-2.62,12.18,21.4,45.4,12.18,21.4,-41.13,-66.5,-84.21,41.95,66.96,False,False,False,False,False,False,False,False,False,2026-08-28
6868,6868.HK,TENFU,天福,28.69,"1,000",Equity,Equity Securities (Main Board),2.65,2.665,2.665,2.65,4000,0.01,2.653,2.649,-0.11,0.06,0.0,0.0,0.0,3.0,5.1,6.2,3.0,5.1,-11.17,-47.75,-57.02,11.67,48.04,False,False,False,False,False,False,False,False,False,2026-08-28
6869,6869.HK,YOFC,长飞光纤光缆,717.93,500,Equity,Equity Securities (Main Board),170.3,179.0,181.0,169.4,19090173,3251.06,163.28,151.48,4.3,12.42,-5.28,4.8,21.64,305.0,305.0,305.0,305.0,305.0,-40.66,-40.66,-40.66,44.16,44.16,False,False,False,False,False,False,False,False,False,2026-08-28
6871,6871.HK,ROBOTPHOENIX,翼菲科技,66.68,100,Equity,Equity Securities (Main Board),27.22,28.26,28.8,27.08,251300,6.84,28.172,29.406,-3.38,-7.43,-3.68,-3.54,-6.27,59.65,59.65,59.65,59.65,59.65,-51.72,-51.72,-51.72,54.37,54.37,False,False,False,False,False,False,False,False,False,2026-08-28
6872,6872.HK,TENNOR THERAP-B,丹诺医药－Ｂ,98.48,50,Equity,Equity Securities (Main Board),188.2,196.5,198.5,186.4,41300,7.77,194.58,194.02,-3.28,-3.0,-4.13,-2.28,-5.0,287.0,287.0,287.0,287.0,287.0,-30.84,-30.84,-30.84,34.43,34.43,False,False,False,False,False,False,False,False,False,2026-08-28
6877,6877.HK,TE HEALTHCARE,TE HEALTHCARE,1.99,"5,000",Equity,Equity Securities (Main Board),0.098,0.095,0.098,0.095,180000,0.02,0.099,0.099,-1.41,-0.61,3.16,-3.92,-5.77,0.24,0.56,1.03,0.24,0.56,-59.5,-82.5,-90.49,59.5,82.5,False,False,False,False,False,False,False,False,False,2026-08-28
6880,6880.HK,MOMENTA-W,MOMENTA-W,503.55,20,Equity,Equity Securities (Main Board),244.2,249.6,260.0,242.0,67202,16.41,247.4,259.76,-1.29,-5.99,-2.16,-4.46,-6.79,314.8,314.8,314.8,314.8,314.8,-17.41,-17.41,-17.41,22.43,22.43,False,False,False,False,False,False,False,False,False,2026-08-28
6881,6881.HK,CGS,中国银河,293.8,500,Equity,Equity Securities (Main Board),7.96,7.99,8.09,7.915,14198595,113.02,7.859,7.676,1.29,3.69,-0.38,3.92,3.11,11.44,12.99,12.99,11.44,12.99,-29.28,-37.72,-37.72,30.42,38.72,False,False,False,False,False,False,False,False,False,2026-08-28
6882,6882.HK,EGL HOLDINGS,东瀛游,2.61,"2,000",Equity,Equity Securities (Main Board),0.52,0.515,0.52,0.48,410000,0.21,0.528,0.535,-1.52,-2.8,-1.89,-1.89,-1.89,0.55,0.73,1.82,0.55,0.73,-4.59,-28.77,-71.43,4.59,28.77,False,False,False,False,False,False,False,True,False,2026-08-28
6885,6885.HK,JINMA ENERGY,金马能源,3.21,"1,000",Equity,Equity Securities (Main Board),0.6,0.62,0.64,0.6,303000,0.18,0.635,0.654,-5.51,-8.19,-3.23,-8.4,-9.77,1.41,2.0,5.6,1.41,2.0,-54.61,-68.0,-88.57,57.45,70.0,False,False,False,False,False,False,False,False,False,2026-08-28
6886,6886.HK,HTSC,HTSC,299.29,200,Equity,Equity Securities (Main Board),17.41,17.32,17.6,17.18,8578981,149.36,17.126,17.009,1.66,2.36,0.52,4.06,2.59,21.58,21.94,21.94,21.58,21.94,-18.44,-19.78,-19.78,19.32,20.65,False,False,False,False,False,False,False,False,False,2026-08-28
6887,6887.HK,SUNSHINE PHARMA,东阳光药,124.59,100,Equity,Equity Securities (Main Board),39.06,38.8,39.3,37.26,195420,7.63,38.78,38.174,0.72,2.32,0.67,-0.41,1.45,48.12,62.3,62.3,48.12,62.3,-18.33,-36.92,-36.92,18.83,37.3,False,False,True,True,False,False,False,False,False,2026-08-28
6888,6888.HK,FREETECH,英达公路再生科技,0.87,"1,000",Equity,Equity Securities (Main Board),0.081,0.085,0.094,0.08,2865000,0.23,0.096,0.102,-15.62,-20.43,-14.74,-25.69,-27.68,0.17,0.25,1.06,0.17,0.25,-43.03,-62.4,-91.13,50.91,67.6,False,False,False,False,False,False,False,False,False,2026-08-28
6889,6889.HK,DYNAM JAPAN,DYNAM JAPAN,20.85,200,Equity,Equity Securities (Main Board),3.045,3.05,3.05,3.04,10000,0.03,3.084,3.089,-1.26,-1.42,-1.77,-2.09,-0.16,3.58,5.49,16.38,3.58,5.49,-14.8,-44.44,-81.38,14.94,44.54,False,False,False,False,False,False,False,False,False,2026-08-28
6890,6890.HK,KANGLI INT HLDG,康利国际控股,5.0,"2,000",Equity,Equity Securities (Main Board),0.825,0.88,0.88,0.79,198000,0.16,0.778,0.656,6.04,25.76,-5.17,19.57,51.38,1.23,1.23,1.45,1.23,1.23,-28.46,-28.46,-39.31,32.93,32.93,False,False,False,False,False,False,False,False,False,2026-08-28
6893,6893.HK,HINSANG GROUP,衍生集团,2.45,"2,000",Equity,Equity Securities (Main Board),0.224,0.225,0.225,0.224,24000,0.01,0.223,0.226,0.63,-0.71,0.0,4.67,-1.32,0.41,0.46,2.38,0.41,0.46,-45.78,-50.55,-90.55,46.02,50.77,False,False,False,False,False,False,False,False,False,2026-08-28
6896,6896.HK,GOLDEN THROAT,金嗓子,17.11,500,Equity,Equity Securities (Main Board),2.315,2.3,2.35,2.3,457005,1.06,2.268,2.662,2.07,-13.04,1.76,3.12,-7.03,3.8,5.65,7.82,3.8,5.65,-38.16,-58.41,-69.95,39.08,59.03,True,False,False,False,False,False,False,False,False,2026-08-28
6898,6898.HK,CHINA ALUMCAN,中国铝罐,6.87,"2,000",Equity,Equity Securities (Main Board),0.73,0.705,0.73,0.68,140000,0.1,0.745,0.777,-2.01,-6.05,2.1,-7.01,-8.75,0.99,1.5,1.8,0.99,1.5,-26.26,-51.33,-59.44,26.26,51.33,False,False,False,False,False,False,False,False,False,2026-08-28
